timestamp,latitude,longitude,altitude,status,covariance_type,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8
1769896569532472401,43.661077133333336,-79.39542041666667,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896570564163879,43.66107285,-79.39540206666666,70.0,0,1,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,12.96
1769896571521781494,43.66106855,-79.39538346666667,70.0,0,1,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,12.96
1769896572556540767,43.66106473333333,-79.39536535,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896573532778079,43.66106091666666,-79.39534711666667,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896574552781723,43.66105723333333,-79.39532911666667,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896575536920897,43.66105365,-79.39531111666666,70.0,0,1,2.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,9.0
1769896576566628284,43.66105031666667,-79.39529298333333,70.0,0,1,2.8899999999999997,0.0,0.0,0.0,2.8899999999999997,0.0,0.0,0.0,11.559999999999999
1769896577532710643,43.66104745,-79.3952751,70.0,0,1,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,12.96
1769896578564644963,43.661044716666666,-79.39525746666666,70.0,0,1,2.5600000000000005,0.0,0.0,0.0,2.5600000000000005,0.0,0.0,0.0,10.240000000000002
1769896579552555306,43.66104245,-79.39524006666667,70.0,0,1,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
1769896580578160512,43.6610403,-79.39522206666666,70.0,0,1,3.24,0.0,0.0,0.0,3.24,0.0,0.0,0.0,12.96
1769896581547620440,43.661038516666665,-79.39520358333333,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896582574523656,43.661036716666665,-79.39518463333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896583550177906,43.66103505,-79.39516591666667,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896584601790834,43.6610335,-79.3951472,70.0,0,1,1.2100000000000002,0.0,0.0,0.0,1.2100000000000002,0.0,0.0,0.0,4.840000000000001
1769896585565450007,43.66103218333333,-79.39512895,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896586621883946,43.66103065,-79.39511083333333,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896587626769650,43.66102945,-79.39509295,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896588641118449,43.66102801666667,-79.39507495,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896589603579821,43.6610267,-79.39505731666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896590639381437,43.66102503333333,-79.39503978333333,70.0,0,1,0.6400000000000001,0.0,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,2.5600000000000005
1769896591619950801,43.66102361666667,-79.39502226666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896592647057596,43.66102146666667,-79.3950045,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896593628622912,43.66101776666667,-79.39498721666666,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896594674134726,43.66101205,-79.394971,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896595635644021,43.66100453333333,-79.3949561,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896596668765866,43.66099595,-79.39494263333333,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896597640249985,43.66098676666667,-79.39493143333334,70.0,0,1,5.76,0.0,0.0,0.0,5.76,0.0,0.0,0.0,23.04
1769896598708856169,43.660977116666665,-79.39492213333334,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896599638670251,43.66096793333333,-79.39491498333334,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896600677682582,43.66096055,-79.39490996666666,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896601634787273,43.6609565,-79.39490746666667,70.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
1769896602657611162,43.660955066666666,-79.39490663333333,69.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1769896603654222653,43.660955066666666,-79.39490663333333,69.0,0,1,0.81,0.0,0.0,0.0,0.81,0.0,0.0,0.0,3.24
